user_id,recommended_items
558568,1679143 1244196 2420135 2459081 468120
558952,2637768 2572721 2002097 908151 1278862
558995,2778525 1244196 1386412 657183 2791339
559275,1113937 2466849 1176133 79531 2450694
559879,587660 466934 799322 1269812 1003954
560206,1597912 2657497 2222699 26250 794365
560934,508808 2335656 1878533 2243193 2711364
561107,2623234 1633051 287572 866560 1528158
561165,1155556 50457 43306 310141 1278862
561251,22098 750284 1015829 1439608 2087022
561280,1382071 1200407 1243266 1666207 2417718
562414,47583 79531 1595372 665723 1244196
562774,552320 1888821 851374 130565 2562960
562963,2778525 1244196 1386412 657183 2791339
563169,2778525 1244196 1386412 657183 2791339
563288,312833 617865 1402898 1450686 1877522
563632,942797 1955334 522348 944834 2623832
563930,768905 1181698 478510 2182682 1042576
563973,1598117 1052855 1254093 1515433 1877438
564027,2031981 2466095 1244196 1443706 266412
564066,986396 1647515 1754274 2392068 2592733
564868,2796479 1679143 2420135 468120 2459081
564872,509481 228087 531234 695514 782889
565026,355172 501417 2661873 419334 563835
565027,1244196 657183 784737 1443706 445231
565264,1415725 2483847 2252871 37998 234255
565367,1691335 1163160 2567435 1814684 68670
565609,2778525 1244196 1386412 657183 2791339
565776,1162250 343377 1488958 1212859 784737
565967,1366236 2436828 1042196 2200859 2726101
565985,1244196 657183 1047625 1069281 784737
566830,328728 411781 669075 1289842 1311546
567063,1934828 45732 84253 561166 1086649
567503,1820087 1074013 1407200 1277973 613717
567913,468120 1069281 2313894 657183 2459081
568079,273774 2724276 528854 1732529 177923
568114,1331898 1066450 547724 327533 1683477
568221,1823483 2704123 2014172 1078238 2012370
568687,2783010 433897 1418028 51108 412188
568975,1290875 189171 2816180 1619659 238571
569155,1394675 151102 1419906 1316137 701927
569737,338012 1218572 1904255 2611987 2600575
569812,2031981 1244196 569889 2778525 1443706
569844,2778525 1244196 1386412 657183 2791339
569966,141698 304689 318071 565965 593796
569995,1447547 2391945 604795 920520 2164559
570248,856413 1782631 776079 2619377 398342
571703,1162250 343377 784737 1190860 2791339
572101,2251758 1277973 1820087 1074013 1889205
572248,2778525 1244196 1386412 657183 2791339
572354,213726 161366 934835 893826 1323052
572568,2778525 1244196 1386412 657183 2791339
572790,2031981 2466095 2799567 1061200 266412
572801,13115 118533 417506 1765651 2736528
572820,613445 632205 303900 779545 1141852
572924,1876513 1384910 1867675 1737971 2527425
573272,1048926 1646829 2496877 1349908 515944
573483,433346 2514346 1982706 49789 2322926
573757,2778525 1244196 1386412 657183 2791339
573759,607832 2282793 357773 544194 273599
574289,1682925 1646844 1359640 2566322 99814
574484,1679143 2459081 2420135 468120 1079838
574485,1244196 1069281 1047625 2796479 784737
574693,2778525 1244196 1386412 657183 2791339
574948,404418 862896 944405 1036641 1134456
575020,516281 530158 1189302 1299841 1400127
575269,2002097 1386412 2593483 1975912 2296112
575337,248960 131835 880873 1072658 2349064
575387,1777806 326751 600580 1186108 1470201
575456,200945 228087 531234 695514 810933
576097,2213987 1644077 612412 1582993 1260873
576155,2726684 2061791 2077286 2790230 2303522
576172,2699201 1091373 744840 2047332 2663455
576221,2778525 1244196 1386412 657183 2791339
576373,996258 266497 445961 967373 979795
577513,657183 1092821 343377 1162250 536047
578789,1718188 2275215 97922 559462 759432
578971,45732 561166 2678381 546977 1836098
580061,1695664 2369856 1884665 1592127 537970
580567,1960137 156941 134984 2064014 2627521
580855,1982706 2514346 610683 2392212 2630113
581569,1682941 1025118 1063049 1164577 1334752
581729,162488 1053542 823512 2779674 1618608
581823,1456407 2380370 358945 1970667 805209
582004,1604641 1694302 262605 2420941 902416
582286,1291278 69688 541633 907830 2048072
582656,214579 1665514 2101519 2358773 1288592
582769,754019 872006 1442935 1502494 1642769
583177,713745 2322932 743383 644414 2438963
583683,2516704 2613068 130230 2266072 2000411
583720,823512 1053542 182233 1141074 1947571
583856,2106311 657183 2791339 1162250 2423978
583966,300450 627647 695110 1572780 1511831
585367,1996122 1208350 1253184 2173860 2063891
585839,2511769 354513 837884 1755202 2536389
586226,109672 204181 979933 1207420 1380893
586279,2304901 799322 1903986 88029 2342824
586515,561632 152376 1917110 2001101 1794461
586665,251410 268523 504846 705158 732065
586793,1774764 368471 1137711 1861809 152305
586837,381226 2456002 2746931 2115677 1631714
587000,2254181 94061 1083251 1481470 1761728
587039,1330328 1964249 1168589 2127465 133855
587599,2062173 2774545 2699781 533554 1313364
588006,927707 2828136 1092327 1878098 2201027
588111,1648491 660938 1981831 278589 213839
588353,1888822 1407200 2770160 399435 457843
588618,2778525 1244196 1386412 657183 2791339
588832,551731 823443 920905 1377776 2191287
588927,454669 80296 1006488 1345877 2624873
589046,131076 2335828 482130 1138469 2302162
589162,472040 1999918 799972 2139837 452109
589499,906209 2130235 380438 647390 1490248
589604,512624 1231249 1931543 17284 372345
590311,2778525 1244196 1386412 657183 2791339
590418,742769 974615 1249184 1427513 1695677
590606,2778525 1244196 1386412 657183 2791339
591219,436974 1888821 1057404 130565 1782094
591372,234998 268652 1858896 1258922 2123252
591605,2786340 436574 19716 2780989 758113
592254,2667988 133747 274785 713096 734729
592365,2831826 2048542 123532 792318 1267279
592493,2420135 1679143 1953846 2459081 692994
593201,1217 84879 182047 272775 369405
593393,16741 438287 577400 804799 1606939
593478,846416 1712024 42281 263842 714054
593503,2778525 1244196 1386412 657183 2791339
594300,2820371 203451 2040381 2778525 1244196
594365,1238752 2077469 553356 803021 2643805
594752,2778525 1244196 1386412 657183 2791339
594974,1376058 1092821 1386412 1244787 1119495
595057,2778525 1244196 1386412 657183 2791339
595116,625475 2722373 260662 684130 777824
595781,2778525 1244196 1386412 657183 2791339
596011,2329638 42465 668278 1264432 2603642
596056,1053542 823512 1244196 2310939 1980101
596362,784737 1984327 536047 1471148 1418284
596638,1447547 2391945 2255841 2164559 2521154
596785,2157347 1876513 1203065 1904877 669185
597121,2778525 1244196 1386412 657183 2791339
597200,2778525 1244196 1386412 657183 2791339
597875,1373660 772782 751506 1357769 1394092
598064,1244196 266412 657183 599025 2103306
598811,636889 1080265 717127 1659407 2797267
598856,2142945 2101845 2701950 651606 802197
599021,1030279 1475573 1840402 2498233 1741940
599461,552713 571298 1303339 159915 168617
599587,2719729 395579 640675 889728 2737906
599698,2117401 186524 799646 1145963 1254753
599764,660938 1894150 1981831 2106404 345001
599782,2489267 1822566 2778525 385584 2730930
599960,2152422 1782499 2200037 786853 1733080
600014,1686060 609124 1097767 2203533 1309879
600882,2778525 1244196 1386412 657183 2791339
600938,656948 737508 1993977 1516990 2798659
601272,1244196 77356 2625619 164623 412770
601372,765822 2235265 698123 2101564 291669
601603,103979 930765 1854302 211667 646353
601666,1148573 1646680 40862 285818 1008639
602319,1483270 901685 540613 186524 1403266
602706,2521699 399598 1864409 2107649 213964
602933,948208 103079 1096406 1251864 1849241
603001,657183 2002097 486936 1386412 536047
603199,850402 1386412 2002097 313851 2268052
603209,1502490 2027169 1569710 41757 322381
603225,1165366 2761158 371601 469420 702810
603239,2563597 2086041 1993453 1317818 2415538
603302,592140 59091 2648928 984114 1212859
603420,1452276 224367 742192 1797097 380555
603974,1875834 2772155 2146195 64908 153657
604023,1063049 1553863 1912149 794677 2285678
604035,1836790 2182661 340543 768469 2299601
604607,278589 84369 794365 1391091 1113937
605129,933097 1335540 2798267 1217 84879
605226,1062021 1195671 787368 467497 1194598
605420,2218230 1443706 1922179 744742 628817
605439,133747 274785 713096 843253 1331153
605777,1834691 2617587 2324713 840080 1322929
606119,1120107 2400469 2183922 1124220 2687682
606385,213839 1894150 2270418 1516995 881153
606609,657183 536047 1162250 343377 1386412
606644,2778525 1244196 1386412 657183 2791339
606738,278589 1140869 405834 541405 1157608
606934,2603642 47875 165201 187248 223090
607467,2778525 1244196 1386412 657183 2791339
607992,355423 1103709 2336045 1954799 573820
608262,810121 2377769 2337997 120614 2516098
608527,634186 658316 249869 482893 630309
608541,198904 252525 439462 976879 1523798
608813,2250474 1220468 161005 558130 626422
608861,1173448 1646335 2115677 2746931 1392852
609025,1625469 538944 212518 305915 497948
609558,1244196 2521154 2038259 869264 1386412
609659,836442 2765172 1787441 2424481 1124313
610346,612155 554226 670600 1509637 1540118
610609,2778525 1244196 1386412 657183 2791339
611257,1782055 2064975 1091203 1670390 2821618
611279,645461 7765 292699 449732 889708
611900,788342 1122810 2676408 1013998 237374
611908,1919466 857501 2476996 2383351 2618495
612282,2778525 1244196 1386412 657183 2791339
612457,718502 771881 1819698 550854 524925
612605,1520888 1310822 2768702 173221 286472
612777,2657497 1244196 1270857 84369 2709635
612881,515119 355691 371122 1478183 2507022
612890,2778525 1244196 1386412 657183 2791339
612983,2712481 1165605 1953846 2734883 1386412
613204,2025255 1444637 1329627 2489081 1163459
613430,1976901 32344 344352 438469 663621
613477,818206 682768 1239082 1663541 1138894
614474,1447547 2312162 604795 2164559 920520
614494,2723998 2086041 291669 1835742 156946
615225,657183 1244196 1162250 784737 266412
615354,2778525 1244196 1386412 657183 2791339
615396,2164654 22987 1876143 1074314 2270265
615456,2469913 475404 1048951 103183 2093360
615471,1173526 701000 1931528 1301429 1861415
615930,1519543 2712481 2635038 779190 1943713
616027,2778525 1244196 1386412 657183 2791339
616272,2641307 504021 742386 1178676 1346864
616445,2778525 1244196 1386412 657183 2791339
617294,15860 1448905 1821771 2226836 2306300
617673,2778525 1244196 1386412 657183 2791339
619045,1092821 2198329 1386412 536047 1119495
619072,683808 1955065 286469 116348 384868
619445,2518145 2534034 756129 1387278 1470770
619844,678099 2614683 138271 49053 433180
620678,657183 1092821 343377 1162250 536047
620852,2778525 1244196 1386412 657183 2791339
621115,1093943 1168755 1854409 1730037 2711632
621393,2165626 869264 2327186 1513499 2051097
621541,74253 9091 467940 1996980 2036870
621574,468120 1244196 2459081 266412 650831
622076,1515745 1850507 205495 519271 632284
622156,906155 2656290 1088079 1533382 243234
622176,119661 307095 397984 1347147 1527222
622451,105145 213833 582849 2775212 1840296
622479,621176 841351 1604540 2687171 64723
622970,1069281 657183 2313894 1443706 784737
623334,505157 2634238 1135229 1619241 2603642
623569,1788462 1756743 1597245 170747 1096848
623936,1074013 557005 2251758 973448 1888822
624149,471498 544165 1076110 1604275 2506494
624206,1258273 563498 2714606 39150 319848
624531,260125 560881 578455 1323099 1372202
624725,2027489 31373 822735 2646815 2705558
624804,2359176 2697644 34370 63366 155931
625720,110421 1357780 1989482 2200697 371314
626603,657183 1047625 1162250 266412 1679143
627103,1145732 1839214 2051075 2256644 1834588
627112,1386412 2002097 1080265 2215624 229304
627287,2233815 738110 1562494 1928254 2024094
627298,1706244 1287323 613590 714309 731325
627932,472040 290576 723096 923508 2404094
628443,286429 2578120 326880 240873 2716140
629778,1376058 2235265 1835742 2410925 1907046
630033,2494131 606905 357497 1924024 795125
630836,1776330 2150810 2563686 66855 2036548
631115,243727 701000 1812156 2494962 1553018
631671,1018119 1188130 1183783 246750 283598
631708,112965 448950 805288 1938286 1487686
632200,1906071 345699 523349 1095870 1442120
632284,823512 2778525 2002097 1053542 1640337
632803,346781 369992 2159562 2277636 2647113
632829,667505 1576126 1864723 286895 1687056
632881,2014172 248636 1011519 1142633 2215849
633258,657183 1244196 784737 343377 536047
633556,2778525 2310939 657183 1526450 872187
634240,1033919 1169139 1398346 1526042 2053180
634414,2251758 2553402 484433 2257200 967521
634521,1047824 1153666 1919859 2763383 202112
634553,1774764 457062 1021991 152305 962194
635116,2778525 1244196 1386412 657183 2791339
635390,810822 126666 70291 805736 1585488
635420,1634404 42121 430268 510106 655749
635948,2511644 1391143 1611649 1394560 1769163
636177,2115187 2353541 906842 1608366 2815331
636455,50457 1379611 721214 235378 1203065
636547,2157347 2527425 1384910 1876513 969821
636603,2117601 964787 2627699 358270 1016837
636679,2686521 1053542 1336574 771787 1009321
637388,2778525 1244196 1386412 657183 2791339
637556,528854 2762752 2054497 2724276 2391422
637774,24794 454216 798896 832778 2110725
637908,2608408 1671165 2659059 448560 787803
637922,2219682 2391796 2489491 1998471 2123083
637981,2141177 812800 907363 2693020 799577
638134,657183 1244196 343377 1162250 784737
638297,880184 1286477 1964066 1051740 1606360
638622,1270857 2048343 576605 1512809 2557272
638812,1573395 833813 323086 2247652 1469726
638883,2156629 2002097 1244787 2413494 536047
639039,1244196 1069281 1047625 2796479 784737
639236,340716 18386 924377 2458486 2597653
639322,1272356 2138292 960193 1902122 357345
639376,468120 1679143 1244196 266412 2459081
639432,1331898 1378333 472594 109433 1956960
639992,2778525 1244196 1386412 657183 2791339
640447,819252 1969514 1052723 2053766 1420628
641008,1550605 1241563 1164312 2032370 1604145
641142,2778525 1244196 1386412 657183 2791339
641986,2494111 257952 1277970 1660814 1683490
642232,1679143 2796479 2420135 2711318 2459081
642430,988899 624081 2723998 1608366 497989
642619,1902035 1183354 2125319 573546 2083394
643094,2778525 1244196 1386412 657183 2791339
643227,1390420 1475123 635484 154557 1145197
643231,981065 1803686 561594 973448 2816180
643546,2778525 1244196 1386412 657183 2791339
644485,931519 774856 882380 2004101 2093466
644493,733760 1071495 1827768 1456407 89522
644500,2477894 637452 2440098 1111002 1694457
644565,1797565 347562 553342 2640201 1382937
644627,2197245 940338 1624294 2368008 2665925
644640,172193 1433803 1164312 114762 272659
644765,182754 1319454 980935 1619155 467092
644865,604795 1447547 2391945 2312162 1831334
644948,2778525 1244196 1386412 657183 2791339
645084,2353541 2391945 2149080 2230321 522659
645387,2778525 1244196 1386412 657183 2791339
645413,2222699 2657497 1427934 1601522 742085
645429,1878292 457843 2004689 401692 1277973
645447,1918997 2636732 1523622 1284786 635848
645450,862860 1461999 1328208 1730667 2420941
646366,2778525 1959750 1664453 590325 1317915
646483,1003948 784737 1386412 2002097 830073
646506,1088079 1086259 354668 906155 1745858
646661,452208 567803 726193 768220 1382710
649037,344656 592905 741407 1530841 2563150
649044,350611 2445526 2108788 2272558 1750840
649369,1155556 1876513 527236 1217083 2813646
649820,2778525 1244196 1386412 657183 2791339
649899,784737 536047 657183 1092821 1244196
649916,712901 1407200 557005 1888822 613717
649994,452155 231858 276802 562344 572036
650286,1125575 2118699 590953 2421624 2603402
650327,2778525 1244196 1386412 657183 2791339
650784,1140869 1244196 79531 1686458 2572737
650941,1069281 1443706 657183 1636910 1165605
651099,1317915 613717 1768024 2501356 1924934
651222,2778525 1244196 1386412 657183 2791339
651964,1230817 2438931 212013 1741013 1729970
